time,user_name,user_color,message
300,iu_cyy,#DAA520,"HAHAHAHAHA"
300,hulkshart,#FF0000,"THIS IS FOUL"
307,thetasigma01,#1E90FF,"HEY NEVO!"
329,folklohre,#FF69B4,"santa just gagged u"
329,iu_cyy,#DAA520,"this hurts my soul"
330,thetasigma01,#1E90FF,"OMG SANTA!"
339,smellysoggysock,#1E90FF,"what bridge"
340,iu_cyy,#DAA520,"neville longbottom"
349,smellysoggysock,#1E90FF,"2 mins left mate"
367,iu_cyy,#DAA520,"yeah neville"
373,folklohre,#FF69B4,"neville.... listen to santa or u will get coal"
374,bill_schitt,#008000,"still considered nice apparently lmao"
376,smellysoggysock,#1E90FF,"neville"
381,sofiyeg,#8A2BE2,"can we still vote this for worst stream bit?"
382,thetasigma01,#1E90FF,"can you ask santa if he likes callum"
383,iu_cyy,#DAA520,"not taking it seriously because of all that gillyweed you've been huffing"
389,iu_cyy,#DAA520,"silly neville longbottom"
391,bill_schitt,#008000,"MUGGED"
393,smellysoggysock,#1E90FF,"ye neville"
393,bill_schitt,#008000,"HAHAHAHAHAHAHAHA"
395,smellysoggysock,#1E90FF,"mugg"
399,iu_cyy,#DAA520,"GAGGGGGED"
410,folklohre,#FF69B4,"SANTA HAS CANCELLED U"
413,ujuzicc,#00F7FF,"can’t believe you’d say that nevo"
415,bill_schitt,#008000,"HAHAHHAHA"
415,folklohre,#FF69B4,"LMAOOOO"
417,bill_schitt,#008000,"SANTAS HANGING UP"
419,folklohre,#FF69B4,"SANTA HATES U"
422,smellysoggysock,#1E90FF,"get fucked mate"
423,kerloud,#DADADA,"Done in by santa wheyyy"
437,folklohre,#FF69B4,"LMAOOO"
442,wigwad3,#00FF7F,"Is he going to end the call"
442,folklohre,#FF69B4,"SANTA IS FUMING"
447,folklohre,#FF69B4,"WOAH???"
449,wigwad3,#00FF7F,"neville"
453,sofiyeg,#8A2BE2,"woah buddy!"
455,smellysoggysock,#1E90FF,"ohhh"
456,bill_schitt,#008000,"HAHAHAHAHA"
457,iu_cyy,#DAA520,"LOL"
461,bill_schitt,#008000,"REPORTING TO SCOTLAND YARD"
468,folklohre,#FF69B4,"OMH JACK FROST IS GONNA GET U"
471,sofiyeg,#8A2BE2,"santa calling the police on you mate"
478,smellysoggysock,#1E90FF,"get help"
484,ujuzicc,#00F7FF,"he’s telling starmer"
487,folklohre,#FF69B4,"u can play xbox in prison buddy"
498,ujuzicc,#00F7FF,"you’re spending Christmas in hmp wandsworth"
503,bill_schitt,#008000,"lmao"
505,bill_schitt,#008000,"CHECKED TWICE"
509,sofiyeg,#8A2BE2,"LMAO"
511,iu_cyy,#DAA520,"HOW"
551,folklohre,#FF69B4,"maybe be nice to santa"
558,alex_24urt,,"Omg hello"
559,folklohre,#FF69B4,"he wants to be on stream.... be kind"
571,wigwad3,#00FF7F,"santa rizz"
581,alex_24urt,,"You get gidt for crismath"
586,luigimangione2024,,"cant believe this guy got me to prank call kfcs in hull"
590,wigwad3,#00FF7F,"Hello Neville"
601,alex_24urt,,"New follower"
617,smellysoggysock,#1E90FF,"hello alex"
622,alex_24urt,,"I have T-launcher"
632,alex_24urt,,"Is it good?"
635,folklohre,#FF69B4,"spoons looks like yankee candle in nevnation 1"
646,smellysoggysock,#1E90FF,"@folklohre i miss that"
660,izzyatzizzis,#2E8B57,"Hi nevo!!"
660,alex_24urt,,"Is minecraft. T-launcher good?"
661,smellysoggysock,#1E90FF,"still looks ugly"
665,folklohre,#FF69B4,"noooooo,,,,,,"
676,fivootm,#00973E,"@alex_24urt nah sorry"
682,alex_24urt,,"Aww man"
705,wigwad3,#00FF7F,"Callum?"
764,smellysoggysock,#1E90FF,"who even is that"
776,wigwad3,#00FF7F,"Was he banned for to much aura?"
825,wigwad3,#00FF7F,"Sanjay adams"
885,smellysoggysock,#1E90FF,"i do"
905,smellysoggysock,#1E90FF,"somewhere (hehe)"
951,smellysoggysock,#1E90FF,"ye go on then ill call"
972,smellysoggysock,#1E90FF,"poopee papa"
999,smellysoggysock,#1E90FF,"i was going to do this only ogs understand"
1003,smellysoggysock,#1E90FF,"nevo1sSmiles"
1010,bill_schitt,#008000,"its not a plugin its a MOD you GIMP"
1011,bill_schitt,#008000,"distant horizons"
1013,fivootm,#00973E,"i was thinking fuck off"
1014,wigwad3,#00FF7F,"city town"
1028,ujuzicc,#00F7FF,"snow way is like a street name"
1046,wigwad3,#00FF7F,"thosewhosnow"
1049,smellysoggysock,#1E90FF,"nevo guess what"
1075,ujuzicc,#00F7FF,"my mums a subscriber why would you say that about her"
1088,smellysoggysock,#1E90FF,"nevo1sSmiles"
1099,smellysoggysock,#1E90FF,"shut up"
1106,paulmccartneyy_,#DAA520,"HELLOOOOOOOO"
1114,bill_schitt,#008000,"nevo come to spawn"
1121,smellysoggysock,#1E90FF,"hello ave"
1126,smellysoggysock,#1E90FF,"i think"
1135,paulmccartneyy_,#DAA520,"it’s kacie nevo1sSmiles"
1139,smellysoggysock,#1E90FF,"oh shit"
1141,smellysoggysock,#1E90FF,"sorry"
1150,paulmccartneyy_,#DAA520,"it’s okay nevo1sSmiles"
1161,smellysoggysock,#1E90FF,"thank you nevo1sSmiles"
1161,sigmatrucker,,"the problem of theft is deterring me from building at spawn"
1183,bill_schitt,#008000,"i have an ender chest"
1185,bill_schitt,#008000,"i can bring up to spawn"
1185,fivootm,#00973E,"dont think theres really been any theft"
1216,sigmatrucker,,"i went back after my overseas work and all of my wood was gone"
1224,sigmatrucker,,"my potatoes"
1227,sigmatrucker,,"my carrots"
1394,triabtrue,,"hello nevo i on later bb cya"
1427,anastasiabvrhausen,#FF00E7,"ez ban"
1440,paulmccartneyy_,#DAA520,"YOULL GET BANNED"
1446,paulmccartneyy_,#DAA520,"it happened to me when I lied"
1450,paulmccartneyy_,#DAA520,"sorry bro"
1460,izzyatzizzis,#2E8B57,"Simple simon is live, I'm off"
1520,fivootm,#00973E,"stay low gamervoid i'll pray for you"
1543,luigimangione2024,,"yea hes been banned already"
1554,luigimangione2024,,"twitch channel terminated loooooool"
1556,fivootm,#00973E,"@luigimangione2024 mate you were born in 2024 how arent you banned"
1569,rizzo04,#FF00F3,"lmfao"
1570,luigimangione2024,,"@FivooTM cause ive done somethings to the twitch ceo"
1570,wigwad3,#00FF7F,"lol"
1572,rizzo04,#FF00F3,"LMFAO*"
1574,kerloud,#DADADA,"Lool"
1577,paulmccartneyy_,#DAA520,"evil streamer"
1582,kerloud,#DADADA,"Deadgamerboy"
1591,luigimangione2024,,"can we make a gamervoid shrine"
1607,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
1608,sofiyeg,#8A2BE2,""just stumbled upon it" sure pal"
1687,thetasigma01,#1E90FF,"can we invite Simon"
1702,paulmccartneyy_,#DAA520,"bro I’m cakiepain so you’ve some competition"
1724,sofiyeg,#8A2BE2,"one of my build ideas for the future was a bridge for trains. but i'll need a lot of copper for the idea i have LOL"
1745,ttvbest_fortnite_player,#1E90FF,"Hi nevo"
1763,ttvbest_fortnite_player,#1E90FF,"Dead"
1812,rizzo04,#FF00F3,"so self centered"
1824,ttvbest_fortnite_player,#1E90FF,"Hi rizzo"
1835,rizzo04,#FF00F3,"thank god"
1837,rizzo04,#FF00F3,"hi charlie x"
1857,ttvbest_fortnite_player,#1E90FF,"Thought you weren't looking at chat you melon"
1862,fivootm,#00973E,"maivas"
1932,ttvbest_fortnite_player,#1E90FF,"I have jacket potato and mac and cheese ❤️"
1945,rizzo04,#FF00F3,"lasange x"
1951,izzyatzizzis,#2E8B57,"Mash potato"
1981,ttvbest_fortnite_player,#1E90FF,"My wifi went out"
1995,kaig1703,,"There’s no such thing as actually getting netherite"
2116,bill_schitt,#008000,"thinks everything is about him again"
2197,xyzxxxy,#0000FF,"Is that Chewbacca in a suit and tie"
2210,smellysoggysock,#1E90FF,"guess what nevo"
2220,smellysoggysock,#1E90FF,"shhhakRave"
2254,ttvbest_fortnite_player,#1E90FF,"Nevo"
2266,izzyatzizzis,#2E8B57,"Nevo what character would u be in the wizard of oz then"
2301,izzyatzizzis,#2E8B57,"You give me glinda vibes"
2331,ttvbest_fortnite_player,#1E90FF,"GNevo gives me vibes of the shortest person in the film"
2352,xyzxxxy,#0000FF,"the flying monkeys"
2402,zynxoh,#8A2BE2,"HELLO NEVO"
2438,smellysoggysock,#1E90FF,"wizard"
2573,smellysoggysock,#1E90FF,"he was greifing my little place before hand"
2600,zynxoh,#8A2BE2,"panglewang should get put in exile"
2602,rizzo04,#FF00F3,"do you want me to clip and look"
2617,smellysoggysock,#1E90FF,"good thinking rizzo"
2660,rizzo04,#FF00F3,"cant go back in the vod and cant clip that far back :("
2693,xyzxxxy,#0000FF,"guess we'll never know"
2715,panglewang,,"i think it was anastasia"
2774,tashathetwat,,"Evening gents nevo1sSmiles"
2782,smellysoggysock,#1E90FF,"hello tash"
2786,smellysoggysock,#1E90FF,"a"
2811,tashathetwat,,"what have I missed"
2819,smellysoggysock,#1E90FF,"a death"
2824,smellysoggysock,#1E90FF,"of a rabbit"
2851,tashathetwat,,"bit fucked up if you ask me"
2857,smellysoggysock,#1E90FF,"agreed"
2865,smellysoggysock,#1E90FF,"my bed missing aswell"
2880,smellysoggysock,#1E90FF,"and pangle wang is the onlyy person who knows where i live"
2949,izzyatzizzis,#2E8B57,"Nevo have you managed to get your radiotimes book this Christmas?"
2951,smellysoggysock,#1E90FF,"OBJECTION"
2969,luigimangione2024,,"can i be jury"
3000,zynxoh,#8A2BE2,"pomegranate panglewang"
3002,xyzxxxy,#0000FF,"Is this a law and order reference?"
3074,tashathetwat,,"what if it was a setup…"
3125,kaig1703,,"Sherlock homes?!"
3143,zynxoh,#8A2BE2,"he might be guilt tripping you"
3206,tashathetwat,,"eww mate don’t pick it on stream."
3215,xyzxxxy,#0000FF,"dedication"
3226,smellysoggysock,#1E90FF,"eww ewwww"
3249,smellysoggysock,#1E90FF,"death threats"
3254,xyzxxxy,#0000FF,"BLACKMAIL"
3278,smellysoggysock,#1E90FF,"whats this music"
3324,zynxoh,#8A2BE2,"NEVNATION LORE"
3343,tashathetwat,,"that was mental"
3419,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
3438,luxembourgz99,,"Syes way"
3473,luxembourgz99,,"When's the next Fortnite stream"
3506,folklohre,#FF69B4,"he is guilty"
3508,smellysoggysock,#1E90FF,"u can watch hulk shart or sneele if u wana watch fort"
3515,smellysoggysock,#1E90FF,"not now tho"
3515,folklohre,#FF69B4,"i am at shartberg butr thats what we vote"
3657,zynxoh,#8A2BE2,"justice is big"
3777,xyzxxxy,#0000FF,"big justice reference?!"
3783,ujuzicc,#00F7FF,"pangle his wang"
3801,xyzxxxy,#0000FF,"cut pangle's wang off for his crimes"
3813,smellysoggysock,#1E90FF,"y u so close to the screen"
3828,ujuzicc,#00F7FF,":("
3839,ujuzicc,#00F7FF,"thank you panglewang"
3898,rizzo04,#FF00F3,"my client was stupid"
3938,rizzo04,#FF00F3,"TEEHEHEHEH cheeky bogger"
3950,xyzxxxy,#0000FF,"he should've pled guilty so his sentence was less harsh"
3953,rizzo04,#FF00F3,"i really dont like you"
3965,luigimangione2024,,"i started lolling at that unironically"
3966,sofiyeg,#8A2BE2,"can you keep it down a bit. inm concentrating on my build"
3969,rizzo04,#FF00F3,"so whens our wedding then"
4021,smellysoggysock,#1E90FF,"such a xqc scream"
4130,smellysoggysock,#1E90FF,"cozy"
4199,anastasiabvrhausen,#FF00E7,"really need a piss"
4280,xyzxxxy,#0000FF,"can you whitelist me or is the server for chosen people only"
4295,anastasiabvrhausen,#FF00E7,"he only lets gay people on"
4300,xyzxxxy,#0000FF,"same as me username"
4303,bill_schitt,#008000,"java edition only tho"
4322,xyzxxxy,#0000FF,"xyzxxxy"
4330,paulmccartneyy_,#DAA520,"Nevo you can visit kaciepainland later, I had to make my own cos I didn’t get an invite to a cult"
4348,anastasiabvrhausen,#FF00E7,"nevo can you add a suggestion for me "PomGetsWifiCity""
4359,zynxoh,#8A2BE2,"@anastasiabvrhausen AGREED"
4368,paulmccartneyy_,#DAA520,"it says you can. not can you."
4392,paulmccartneyy_,#DAA520,"someone built an ugly stone wall in front of my igloo so I left"
4400,paulmccartneyy_,#DAA520,"(no offence fivoo)"
4545,bill_schitt,#008000,"HUH"
4574,rizzo04,#FF00F3,"chins*"
4574,rizzo04,#FF00F3,"fatty"
4582,rizzo04,#FF00F3,"sorry"
4599,rizzo04,#FF00F3,"that says alot more about you then me"
4653,xyzxxxy,#0000FF,"1 toilet paper?"
4665,rizzo04,#FF00F3,"OMG SATNTA"
4700,panglewang,,"yeah fuck off"
4707,panglewang,,"santa is always right"
4712,zynxoh,#8A2BE2,"what the fuck"
4737,panglewang,,"yeahhhh"
4738,rizzo04,#FF00F3,"think santa is a bit of an idiot"
4740,panglewang,,"shut up"
4755,bill_schitt,#008000,"santa is victim blaming"
4762,panglewang,,"nevo sneele killed me idiot"
4773,zynxoh,#8A2BE2,"panglewang paid santa to say this"
4775,bill_schitt,#008000,"ask santa if it stink"
4855,panglewang,,"santa stop talking"
4859,panglewang,,"STOP TALKING"
4905,bill_schitt,#008000,"TELL SANTA YOU RAN A TRAIN ON MS CLAUS"
4958,iu_cyy,#DAA520,"nevo stop getting freaky with santa"
4960,bill_schitt,#008000,"i cant believe you said that"
4961,iu_cyy,#DAA520,"gimpy gimpy nevo bou"
5027,bill_schitt,#008000,"fucking gimp"
5030,bill_schitt,#008000,"im tryingto  give you dandelions"
5053,bill_schitt,#008000,""THANKS TOM""
5058,bill_schitt,#008000,"cunt"
5059,anastasiabvrhausen,#FF00E7,"Why are you the one forgiving him when he killed my bloody partner"
5110,bill_schitt,#008000,"@AnastasiaBvrhausen you sat on him  you fat arse"
5202,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
5207,rizzo04,#FF00F3,"you talk so much"
5231,rizzo04,#FF00F3,"i know i didnt say i dont like it keep talking x"
5251,rizzo04,#FF00F3,"say nice things about me"
5259,anastasiabvrhausen,#FF00E7,"@bill_schitt STOP BULLYING ME TOM"
5262,bill_schitt,#008000,"books or luck"
5296,panglewang,,"use commands xxxxxx"
5305,rizzo04,#FF00F3,"ow :("
5324,panglewang,,"its what santa wouldve wanted"
5362,rizzo04,#FF00F3,"can we fall asleep on discord together"
5390,bill_schitt,#008000,"@AnastasiaBvrhausen no you deserve it"
5394,rizzo04,#FF00F3,"ok mate"
5420,anastasiabvrhausen,#FF00E7,"@bill_schitt why"
5437,bill_schitt,#008000,"you might as well TP if kacie flew to get there initially"
5437,anastasiabvrhausen,#FF00E7,"Why is Sneele saying fuck me i'm not even in the bloody game"
5445,bill_schitt,#008000,"@AnastasiaBvrhausen funny, innit"
5448,panglewang,,"nevo clauss please x"
5454,lyraawr,#FF69B4,"gimpy gimpy hacker boy!"
5476,panglewang,,"hide the screen and pretend it was a christmas miracle"
5490,anastasiabvrhausen,#FF00E7,"@bill_schitt Are u 6"
5502,bill_schitt,#008000,"@AnastasiaBvrhausen no its just funny, innit"
5502,rizzo04,#FF00F3,"i'll hit you if you carry on"
5527,rizzo04,#FF00F3,"can we get married and then divorced so we can get this bit over with please"
5544,rizzo04,#FF00F3,"we do x"
5552,rizzo04,#FF00F3,"one night atleast lol x honeymoon x"
5632,bill_schitt,#008000,"ill join soon so you arent awkwardly alone"
5701,anastasiabvrhausen,#FF00E7,"ADD ME WITH KACIE :)"
5733,bill_schitt,#008000,"HUNG UP ON HER"
5734,bill_schitt,#008000,"WOW"
5737,rizzo04,#FF00F3,"i'd love some egg"
5780,rizzo04,#FF00F3,"there he goes again"
6009,rizzo04,#FF00F3,"you're not in conflict with me x"
6016,anastasiabvrhausen,#FF00E7,"I was being kind to you"
6036,anastasiabvrhausen,#FF00E7,"Rizzo literally said he's going to divorce you"
6051,rizzo04,#FF00F3,"no thats false"
6066,rizzo04,#FF00F3,"stop ruining us anastasia just because you're jealous"
6100,sofiyeg,#8A2BE2,"nevo pls tp me back when you get to spawn again"
6104,zynxoh,#8A2BE2,"how about nevoville"
6130,fivootm,#00973E,"fivoville then"
6134,fivootm,#00973E,"i've got you"
6149,kerloud,#DADADA,"Nevland"
6154,rizzo04,#FF00F3,"nev ville"
6165,kerloud,#DADADA,"Ladbaby land"
6167,zynxoh,#8A2BE2,"can I piss"
6196,izzyatzizzis,#2E8B57,"@kerloud landbaby"
6199,sofiyeg,#8A2BE2,"i've always used it promise :3"
6209,anastasiabvrhausen,#FF00E7,"Do you regularly check people's bladders?"
6232,bill_schitt,#008000,"nevo you look like a wllly, mate"
6237,paulmccartneyy_,#DAA520,"get snarky with me again mate and youll get clobbered. thats a promise not a threat"
6263,bill_schitt,#008000,"@paulmccartneyy_ was he being mean to you again"
6264,anastasiabvrhausen,#FF00E7,"@bill_schitt that's why u fancy him"
6264,bill_schitt,#008000,"what an arse"
6268,bill_schitt,#008000,"@AnastasiaBvrhausen no"
6274,paulmccartneyy_,#DAA520,"you kept insulting me for being in creative"
6280,sofiyeg,#8A2BE2,"don't worry @paulmccartneyy_ you're house was lovely"
6284,paulmccartneyy_,#DAA520,"Not my fault im a delicate flower in a world of thorns"
6289,paulmccartneyy_,#DAA520,"thanks sofiye :)"
6309,anastasiabvrhausen,#FF00E7,"DONT SAY YOU HAD A CHOCOLATE DOUGHNUT WE ALL KNOW WHAT THAT MEANS"
6311,bill_schitt,#008000,"why would the left want to further class divide"
6313,bill_schitt,#008000,"idiot"
6313,smellysoggysock,#1E90FF,"has anything happened"
6345,bill_schitt,#008000,"waaaa waaa stop whining, gimp"
6375,fivootm,#00973E,"i vote charlie56178 we dont need to see the rest"
6397,smellysoggysock,#1E90FF,"merrimount has a ring to it"
6457,izzyatzizzis,#2E8B57,"I like merrimount"
6466,paulmccartneyy_,#DAA520,"Nev. Ville? Nev. Ville? Nev. Ville? Nev. Ville? 77777777"
6474,sofiyeg,#8A2BE2,"i like merimount too :)"
6475,rizzo04,#FF00F3,"IM NOT GOING TO VOTE HOPE THATS OK"
6477,rizzo04,#FF00F3,"sorry caps"
6525,ujuzicc,#00F7FF,"no flying pen island in the poll :("
6570,kerloud,#DADADA,"I've got big plans for builds currently nevo"
6583,lyraawr,#FF69B4,"@UjuziCC fucked up i would've voted for that"
6585,bill_schitt,#008000,"OH SORRY I HAVE IT IN MY INVENTORY"
6589,bill_schitt,#008000,"I WENT OUT TO GO GET DANDELIONS"
6601,ujuzicc,#00F7FF,"just copying turkey with this build nevo"
6607,bill_schitt,#008000,"because i was finishjing the floor"
6608,bill_schitt,#008000,"if you didnt notice"
6649,paulmccartneyy_,#DAA520,"youre really good at that"
6671,smellysoggysock,#1E90FF,"right"
6687,smellysoggysock,#1E90FF,"merri mount"
6773,smellysoggysock,#1E90FF,"what about soggy land"
6796,smellysoggysock,#1E90FF,"no"
6807,paulmccartneyy_,#DAA520,"i usually wake up on right side of my bed cos i prefer to sleep closer to wall"
6815,smellysoggysock,#1E90FF,"the only person i have seen is pangle"
6818,paulmccartneyy_,#DAA520,"like woke left. ha. get it."
6829,smellysoggysock,#1E90FF,"@paulmccartneyy_ that is the best"
6839,bill_schitt,#008000,"@paulmccartneyy_ i used to be scared of facing the wall"
6848,paulmccartneyy_,#DAA520,"me when i miss punchline of a purposely bad joke"
6851,rizzo04,#FF00F3,"nevo, someone stole my diamonds, me a innocent man, was robbed, do you stand for this in your village?"
6854,paulmccartneyy_,#DAA520,"Ok unmod rn i hate you"
6857,anastasiabvrhausen,#FF00E7,"I sent u new Sam and Max :)"
6859,bill_schitt,#008000,"i didnt lose sleep i was just scared of the dark"
6863,paulmccartneyy_,#DAA520,"I HATE YOY NEVO"
6874,paulmccartneyy_,#DAA520,""dont care and dont ask" actually suck ur mum"
6889,smellysoggysock,#1E90FF,"u didnt get the joke"
6891,paulmccartneyy_,#DAA520,"I CUT OUT THE UGLY THIS TIME"
6897,bill_schitt,#008000,"kacie is a better person than you nevo"
6904,paulmccartneyy_,#DAA520,"youre the streamer AND i do free labour for you"
6910,paulmccartneyy_,#DAA520,"MODS run the poll"
6917,paulmccartneyy_,#DAA520,"Mods run a prediction"
6921,anastasiabvrhausen,#FF00E7,"combat logging thats crazy"
6927,paulmccartneyy_,#DAA520,"never, mods how are you? :("
6979,paulmccartneyy_,#DAA520,"nah mate im done modding :("
6986,smellysoggysock,#1E90FF,"no kacie dont"
6993,sofiyeg,#8A2BE2,"very articulate today"
6994,folklohre,#FF69B4,"whats the prediction...."
6994,bill_schitt,#008000,"yellow"
6997,rizzo04,#FF00F3,"how many pills can nevo take before he foams at the mouth"
7009,smellysoggysock,#1E90FF,"ill just google it"
7010,paulmccartneyy_,#DAA520,"folklohre dont do it"
7015,paulmccartneyy_,#DAA520,"for the union"
7016,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
7019,paulmccartneyy_,#DAA520,"mods will unionise"
7022,paulmccartneyy_,#DAA520,"I hate this streamer"
7023,ttvbest_fortnite_player,#1E90FF,"Don't do it folklohre"
7034,ttvbest_fortnite_player,#1E90FF,"Don't abide by the gimpy perm boy"
7036,paulmccartneyy_,#DAA520,"no one vote. boycott this man"
7046,anastasiabvrhausen,#FF00E7,"what is going on"
7049,anastasiabvrhausen,#FF00E7,"who cares about this shite"
7050,lyraawr,#FF69B4,"theres always a mod strike going on"
7051,paulmccartneyy_,#DAA520,"theres a mod strike"
7061,paulmccartneyy_,#DAA520,"NO ONE VOTE if you like WORKERS"
7063,sofiyeg,#8A2BE2,"i will not cross the picket line, i stand with the mods"
7064,lyraawr,#FF69B4,"i'd do the poll but i have to many things open so twitch just glitches!"
7069,smellysoggysock,#1E90FF,"what if we dont vote nevo"
7080,kaig1703,,"trick question tablets are always white except when they’re not"
7088,lyraawr,#FF69B4,"@SmellySoggySock stand with the mods! stand with the mods!"
7096,rizzo04,#FF00F3,"nevo can we go on a fishing trip"
7099,smellysoggysock,#1E90FF,"@lyraawr i stand"
7104,paulmccartneyy_,#DAA520,"@Rizzo04 SCAB"
7112,paulmccartneyy_,#DAA520,"@Rizzo04 SCAB SCABSCAB SCAB"
7113,rizzo04,#FF00F3,"FUCK OFF?"
7118,ttvbest_fortnite_player,#1E90FF,"Wheyy"
7120,anastasiabvrhausen,#FF00E7,"have u tried shoving them up your arse"
7121,rizzo04,#FF00F3,"i googlerd it"
7127,thetasigma01,#1E90FF,"thats white not blue"
7133,anastasiabvrhausen,#FF00E7,"simple simon live with 6 viewers RN"
7135,ttvbest_fortnite_player,#1E90FF,"I didn't cause I'm the goat"
7140,smellysoggysock,#1E90FF,"gimp"
7148,paulmccartneyy_,#DAA520,"what do you get when you mix an overtired mod with a STREAMER who doesnt appreciate the work they do for him? YOU GET WHAT YOU DESERVE"
7156,bill_schitt,#008000,"thats barely white on your shitty webcam"
7160,lyraawr,#FF69B4,"he fell off!"
7169,anastasiabvrhausen,#FF00E7,"the blue pills are the rectal ones"
7178,thetasigma01,#1E90FF,"u pay ur mods?"
7187,smellysoggysock,#1E90FF,"no"
7191,smellysoggysock,#1E90FF,"they r slaves"
7197,bill_schitt,#008000,"@AnastasiaBvrhausen you'd know"
7210,paulmccartneyy_,#DAA520,"nevo asked for my autograph little did i know it was a slave labour mod contract"
7215,lyraawr,#FF69B4,"wait nevo whats our christmas bonus again?"
7219,paulmccartneyy_,#DAA520,"I ust thought he was a kcpain fan"
7233,bill_schitt,#008000,"is this christmas tomodachi life music"
7234,anastasiabvrhausen,#FF00E7,"@bill_schitt all you buly leve me aloe"
7236,bigmanting1337_,#8A2BE2,"theres norway nevnation 4 is already here"
7250,smellysoggysock,#1E90FF,"hi bigman"
7260,bigmanting1337_,#8A2BE2,"hello smellysock"
7262,bill_schitt,#008000,"@AnastasiaBvrhausen you bring it upon yourself"
7272,bill_schitt,#008000,"YOUR KNOB?"
7273,bill_schitt,#008000,"excuse me?"
7280,smellysoggysock,#1E90FF,"the rod will go down"
7283,anastasiabvrhausen,#FF00E7,"@bill_schitt HOW"
7292,bigmanting1337_,#8A2BE2,"you could say its.. triabtrue"
7307,bill_schitt,#008000,"if the rod doesn't go down after 5 hours, call your local GP"
7321,smellysoggysock,#1E90FF,"it bobs up and down"
7329,bill_schitt,#008000,"yeah i dont think a 2x2 hole counts as a pond"
7330,bill_schitt,#008000,"to fish in"
7334,bill_schitt,#008000,"find a bigger lake or river"
7334,bigmanting1337_,#8A2BE2,"wait until it fully sinks u mug"
7347,bill_schitt,#008000,"have you ever fished irl"
7365,bill_schitt,#008000,"why do you say that like its unreasonable to think you've been fishing?"
7376,nintendogsforswitch,#5F9EA0,"ur rods gonna break"
7379,bigmanting1337_,#8A2BE2,"im noticing a lack of Nevo1sDoge"
7411,bigmanting1337_,#8A2BE2,"does the clip i sent u work or should i do a higher quality version"
7413,bill_schitt,#008000,"@AnastasiaBvrhausen silly accent"
7450,anastasiabvrhausen,#FF00E7,"@bill_schitt ur just jealous"
7458,smellysoggysock,#1E90FF,"ill show u my place wehn its day"
7462,smellysoggysock,#1E90FF,"when"
